playerId,firstName_x,lastName_x,position_x,team,name_school,season,firstName_y,lastName_y,position_y,origin,destination,transferDate,rating,stars,eligibility
4685290,Tychaun,Chapman,WR,Southern Miss,TychaunChapmanSouthern Miss,2026,Tychaun,Chapman,WR,Southern Miss,Memphis,2026-01-04T00:00:00.000Z,0.86,3.0,Immediate
4685291,Jacurri,Brown,QB,UCF,JacurriBrownUCF,2026,Jacurri,Brown,QB,UCF,Rice,2026-01-06T19:37:00.000Z,,4.0,Immediate
4685294,Jyaire,Brown,CB,UCF,JyaireBrownUCF,2026,Jyaire,Brown,CB,UCF,Southern Miss,2026-01-13T16:22:00.000Z,0.85,3.0,Immediate
4685297,Darrius,Clemons,WR,Oregon State,DarriusClemonsOregon State,2026,Darrius,Clemons,WR,Oregon State,Washington State,2026-01-09T21:46:00.000Z,0.86,3.0,Immediate
4685338,Jaylen,Early,OL,Missouri,JaylenEarlyMissouri,2026,Jaylen,Early,IOL,Missouri,Texas State,2026-01-21T02:45:00.000Z,0.85,3.0,Immediate
4685341,Tyson,Ford,DL,California,TysonFordCalifornia,2026,Tyson,Ford,DL,California,UCLA,2026-01-12T00:28:58.000Z,0.86,3.0,Immediate
4685342,Cristian,Driver,WR,Minnesota,CristianDriverMinnesota,2026,Cristian,Driver,WR,Minnesota,,2025-12-05T23:28:00.000Z,,4.0,Immediate
4685345,JC,French IV,QB,Georgia Southern,JCFrench IVGeorgia Southern,2026,JC,French IV,QB,Georgia Southern,Cincinnati,2026-01-07T01:45:00.000Z,0.86,3.0,Immediate
4685353,Jaeden,Gould,S,UCF,JaedenGouldUCF,2026,Jaeden,Gould,S,UCF,Temple,2026-01-08T03:42:00.000Z,,4.0,Immediate
4685356,Greg,Gaines III,WR,Rhode Island,GregGaines IIIRhode Island,2026,Greg,Gaines III,WR,Rhode Island,Florida International,2026-01-12T00:56:00.000Z,0.83,3.0,Immediate
4685358,Kevin,Green Jr.,WR,Washington,KevinGreen Jr.Washington,2026,Kevin,Green Jr.,WR,Washington,,2026-01-14T15:11:00.000Z,,4.0,Immediate
4685364,Andre,Greene Jr.,WR,Virginia,AndreGreene Jr.Virginia,2026,Andre,Greene Jr.,WR,Virginia,Georgia Southern,2026-01-15T20:42:00.000Z,0.84,3.0,Immediate
4685371,Marquis,Groves-Killebrew,DB,Arizona,MarquisGroves-KillebrewArizona,2026,Marquis,Groves-Killebrew,CB,Arizona,California,2026-01-13T19:47:00.000Z,0.86,3.0,Immediate
4685372,C.J.,Hicks,DE,Ohio State,C.J.HicksOhio State,2026,C.J.,Hicks,EDGE,Ohio State,South Florida,2026-01-05T18:11:00.000Z,0.87,3.0,Immediate
4685374,Rodney,Hill,RB,Arkansas,RodneyHillArkansas,2026,Rodney,Hill,RB,Arkansas,Savannah State,2026-07-08T14:44:00.000Z,0.84,3.0,Immediate
4685378,E'Marion,Harris,OL,Arkansas,E'MarionHarrisArkansas,2026,E'Marion,Harris,OT,Arkansas,Oklahoma,2026-01-05T19:07:00.000Z,0.93,4.0,Immediate
4685379,Sione,Hala,LB,Weber State,SioneHalaWeber State,2026,Sione,Hala,LB,Weber State,San Diego State,2026-01-15T20:28:00.000Z,0.82,3.0,Immediate
4685383,Isaiah,Horton,WR,Alabama,IsaiahHortonAlabama,2026,Isaiah,Horton,WR,Alabama,Texas A&M,2026-01-11T23:05:00.000Z,0.96,4.0,Immediate
4685391,Walker,Howard,QB,Louisiana,WalkerHowardLouisiana,2026,Walker,Howard,QB,Louisiana,Ole Miss,2026-01-13T22:26:00.000Z,0.85,3.0,Immediate
4685393,Preston,Howard,TE,Auburn,PrestonHowardAuburn,2026,Preston,Howard,TE,Auburn,Maryland,2026-01-14T15:40:00.000Z,0.86,3.0,Immediate
4685396,Anthony,Ivey,WR,Penn State,AnthonyIveyPenn State,2026,Anthony,Ivey,WR,Penn State,San José State,2026-01-18T05:45:00.000Z,0.85,3.0,Immediate
4685401,Josh,Hoover,QB,TCU,JoshHooverTCU,2026,Josh,Hoover,QB,TCU,Indiana,2026-01-04T22:00:00.000Z,0.93,4.0,Immediate
4685414,Jake,Johnson,TE,North Carolina,JakeJohnsonNorth Carolina,2026,Jake,Johnson,TE,North Carolina,Auburn,2026-01-11T01:33:00.000Z,0.86,3.0,Immediate
4685418,Tavorus,Jones,RB,Missouri,TavorusJonesMissouri,2026,Tavorus,Jones,RB,Missouri,UTEP,2026-01-17T19:44:00.000Z,0.86,3.0,Immediate
4685429,Melvin,Jordan IV,LB,Georgia Tech,MelvinJordan IVGeorgia Tech,2026,Melvin,Jordan IV,LB,Georgia Tech,,2026-01-02T19:55:00.000Z,,3.0,Immediate
4685435,Justyn,Martin,QB,Maryland,JustynMartinMaryland,2026,Justyn,Martin,QB,Maryland,Ohio State,2026-01-12T21:45:00.000Z,0.86,3.0,Immediate
4685437,Earl,Little Jr.,S,Florida State,EarlLittle Jr.Florida State,2026,Earl,Little Jr.,S,Florida State,Ohio State,2026-01-11T19:34:00.000Z,0.93,4.0,Immediate
4685448,Kobie,McKinzie,LB,Oklahoma,KobieMcKinzieOklahoma,2026,Kobie,McKinzie,LB,Oklahoma,Northwestern,2026-01-06T20:57:00.000Z,0.9,4.0,Immediate
4685459,Nicco,Marchiol,QB,West Virginia,NiccoMarchiolWest Virginia,2026,Nicco,Marchiol,QB,West Virginia,Northwestern,2026-03-17T03:32:00.000Z,0.86,3.0,Immediate
4685465,Jacoby,Mathews,S,Auburn,JacobyMathewsAuburn,2026,Jacoby,Mathews,S,Auburn,,2026-01-15T23:46:00.000Z,,4.0,Immediate
4685471,Sam,McCall,CB,Georgia State,SamMcCallGeorgia State,2026,Sam,McCall,CB,Georgia State,Bethune-Cookman,2026-01-16T00:45:46.000Z,,4.0,Immediate
4685478,Curt,Neal,DL,Illinois,CurtNealIllinois,2026,Curt,Neal,DL,Illinois,Purdue,2026-01-07T23:42:00.000Z,0.86,3.0,Immediate
4685487,Jehiem,Oatis,DT,Colorado,JehiemOatisColorado,2026,Jehiem,Oatis,DL,Colorado,Ole Miss,2026-01-06T00:28:00.000Z,0.87,3.0,Immediate
4685488,MJ,Morris,QB,Coastal Carolina,MJMorrisCoastal Carolina,2026,MJ,Morris,QB,Coastal Carolina,Texas,2026-01-22T14:42:00.000Z,0.85,3.0,Immediate
4685492,Jack,Pedersen,TE,UCLA,JackPedersenUCLA,2026,Jack,Pedersen,TE,UCLA,Washington State,2026-01-11T21:43:00.000Z,0.86,3.0,Immediate
4685509,Gi'Bran,Payne,RB,Notre Dame,Gi'BranPayneNotre Dame,2026,Gi'Bran,Payne,RB,Notre Dame,Cincinnati,2026-01-05T15:03:00.000Z,0.85,3.0,Immediate
4685510,Kaden,Saunders,WR,Penn State,KadenSaundersPenn State,2026,Kaden,Saunders,WR,Penn State,Southern Miss,2026-01-07T02:45:00.000Z,,4.0,Immediate
4685514,Jacob,Sexton,OL,Oklahoma,JacobSextonOklahoma,2026,Jacob,Sexton,OT,Oklahoma,Oklahoma State,2026-01-07T05:49:00.000Z,0.86,3.0,Immediate
4685516,Shazz,Preston,WR,Tulane,ShazzPrestonTulane,2026,Shazz,Preston,WR,Tulane,Indiana,2026-01-12T18:00:00.000Z,0.89,3.0,Immediate
4685517,Talyn,Shettron,WR,Oklahoma State,TalynShettronOklahoma State,2026,Talyn,Shettron,WR,Oklahoma State,Louisiana Tech,2026-01-16T04:50:00.000Z,0.86,3.0,Immediate
4685521,Garret,Rangel,QB,Virginia Tech,GarretRangelVirginia Tech,2026,Garret,Rangel,QB,Virginia Tech,UTRGV,2026-01-19T21:29:00.000Z,0.84,3.0,Immediate
4685525,Jaheim,Singletary,CB,Arkansas,JaheimSingletaryArkansas,2026,Jaheim,Singletary,CB,Arkansas,Iowa State,2026-01-15T20:27:00.000Z,0.86,3.0,Immediate
4685528,Kaian,Roberts-Day,DL,UTSA,KaianRoberts-DayUTSA,2026,Kaian,Roberts-Day,DL,UTSA,New Mexico State,2026-01-16T19:29:00.000Z,0.84,3.0,Immediate
4685531,Khamauri,Rogers,DB,Jackson State,KhamauriRogersJackson State,2026,Khamauri,Rogers,CB,Jackson State,,2026-02-19T04:22:00.000Z,,4.0,Withdrawn
4685532,Clint,Stephens,S,New Mexico,ClintStephensNew Mexico,2026,Clint,Stephens,S,New Mexico,,2026-01-17T05:33:00.000Z,,3.0,Immediate
4685535,CJ,Stokes,RB,Charlotte,CJStokesCharlotte,2026,CJ,Stokes,RB,Charlotte,,2026-01-17T19:53:00.000Z,,3.0,Immediate
4685543,Qae'Shon,Sapp,OL,Florida Atlantic,Qae'ShonSappFlorida Atlantic,2026,Qae'Shon,Sapp,IOL,Florida Atlantic,North Carolina A&T,2026-01-08T23:14:00.000Z,,3.0,Immediate
4685545,Gavin,Sawchuk,RB,Florida State,GavinSawchukFlorida State,2026,Gavin,Sawchuk,RB,Florida State,Northwestern,2026-01-19T17:30:00.000Z,0.86,3.0,Immediate
4685548,Jaidan,Scott,DB,Sam Houston,JaidanScottSam Houston,2026,Jaidan,Scott,S,Sam Houston,,2026-01-07T16:59:00.000Z,,3.0,Immediate
4685550,Jake,Taylor,OL,Oklahoma,JakeTaylorOklahoma,2026,Jake,Taylor,OT,Oklahoma,Iowa State,2026-01-06T02:43:00.000Z,0.86,3.0,Immediate
4685557,Cam,Sidney,DB,California,CamSidneyCalifornia,2026,Cam,Sidney,S,California,,2026-01-11T19:58:34.000Z,0.87,3.0,Withdrawn
4685558,Tegra,Tshabola,OL,Ohio State,TegraTshabolaOhio State,2026,Tegra,Tshabola,IOL,Ohio State,Kentucky,2026-01-12T21:32:00.000Z,0.93,4.0,Immediate
4685561,Alex,VanSumeren,DT,Michigan State,AlexVanSumerenMichigan State,2026,Alex,VanSumeren,DL,Michigan State,USC,2026-01-06T22:34:00.000Z,0.89,3.0,Immediate
4685569,Caden,Story,DL,Clemson,CadenStoryClemson,2026,Caden,Story,DL,Clemson,,2026-01-10T18:48:00.000Z,,4.0,Withdrawn
4685575,J'Mond,Tapp,DL,Southern Miss,J'MondTappSouthern Miss,2026,J'Mond,Tapp,EDGE,Southern Miss,Memphis,2026-01-11T22:50:00.000Z,0.85,3.0,Immediate
4685584,Jalil,Tucker,DB,Oregon State,JalilTuckerOregon State,2026,Jalil,Tucker,CB,Oregon State,Washington State,2026-01-03T23:53:00.000Z,0.86,3.0,Immediate
4685588,Markeith,Williams,S,Miami,MarkeithWilliamsMiami,2026,Markeith,Williams,S,Miami,Oklahoma State,2026-05-17T18:58:00.000Z,0.85,3.0,Immediate
4685592,Dillon,Tatum,DB,Northwestern,DillonTatumNorthwestern,2026,Dillon,Tatum,S,Northwestern,Miami (OH),2026-01-06T21:48:00.000Z,,4.0,Immediate
4685595,Jaron,Willis,LB,South Carolina,JaronWillisSouth Carolina,2026,Jaron,Willis,LB,South Carolina,Kansas,2026-01-05T22:37:00.000Z,0.85,3.0,Immediate
4685601,Armani,Winfield,WR,Colorado State,ArmaniWinfieldColorado State,2026,Armani,Winfield,WR,Colorado State,South Florida,2026-01-12T15:51:00.000Z,,4.0,Immediate
4685602,Ja'Marion,Wayne,CB,Coastal Carolina,Ja'MarionWayneCoastal Carolina,2026,Ja'Marion,Wayne,CB,Coastal Carolina,,2026-01-09T18:51:00.000Z,,4.0,Withdrawn
4685604,Robert,Woodyard Jr.,LB,Auburn,RobertWoodyard Jr.Auburn,2026,Robert,Woodyard Jr.,LB,Auburn,Missouri,2026-01-06T04:42:00.000Z,0.89,3.0,Immediate
4685605,Joshua,White,DL,Memphis,JoshuaWhiteMemphis,2026,Joshua,White,DL,Memphis,,2025-12-25T05:02:00.000Z,,3.0,Immediate
4685611,Enai,White,DT,Penn State,EnaiWhitePenn State,2026,Enai,White,DL,Penn State,Oklahoma State,2026-01-20T17:15:00.000Z,0.86,3.0,Immediate
4685616,Gentry,Williams,DB,Oklahoma,GentryWilliamsOklahoma,2026,Gentry,Williams,CB,Oklahoma,Georgia,2026-01-13T15:46:00.000Z,0.87,3.0,Immediate
4685618,Popeye,Williams,DE,Western Michigan,PopeyeWilliamsWestern Michigan,2026,Popeye,Williams,EDGE,Western Michigan,,2026-01-02T17:27:00.000Z,,4.0,Immediate
4685625,Kamari,Wilson,S,Memphis,KamariWilsonMemphis,2026,Kamari,Wilson,S,Memphis,West Virginia,2026-01-07T17:41:00.000Z,0.85,3.0,Immediate
4685626,Emar'rion,Winston,DL,Baylor,Emar'rionWinstonBaylor,2026,Emar'rion,Winston,EDGE,Baylor,Arizona State,2026-01-10T00:13:00.000Z,0.86,3.0,Immediate
4685691,Brady,Allen,QB,Louisville,BradyAllenLouisville,2026,Brady,Allen,QB,Louisville,Indiana State,2026-01-08T04:51:00.000Z,0.85,3.0,Immediate
4685693,Devin,Kargman,QB,Kent State,DevinKargmanKent State,2026,Devin,Kargman,QB,Kent State,Maryland,2026-02-04T14:20:00.000Z,0.83,3.0,Immediate
4685696,Beau,Pribula,QB,Missouri,BeauPribulaMissouri,2026,Beau,Pribula,QB,Missouri,Virginia,2026-01-13T02:22:00.000Z,0.9,4.0,Immediate
4685699,Damari,Alston,RB,Auburn,DamariAlstonAuburn,2026,Damari,Alston,RB,Auburn,Tulsa,2026-01-13T16:15:00.000Z,0.86,3.0,Immediate
4685701,James,Jointer Jr.,RB,Eastern Michigan,JamesJointer Jr.Eastern Michigan,2026,James,Jointer Jr.,RB,Eastern Michigan,Central Arkansas,2026-01-09T01:47:00.000Z,,3.0,Immediate
4685732,Johnny,Dickson III,OL,North Texas,JohnnyDickson IIINorth Texas,2026,Johnny,Dickson III,IOL,North Texas,Oklahoma State,2026-01-05T02:58:00.000Z,0.85,3.0,Immediate
4685734,Demetrius,Hunter,OL,Houston,DemetriusHunterHouston,2026,Demetrius,Hunter,IOL,Houston,Colorado,2026-01-14T15:39:00.000Z,0.86,3.0,Immediate
4685737,Neto,Umeozulu,OL,Texas,NetoUmeozuluTexas,2026,Neto,Umeozulu,IOL,Texas,North Texas,2026-01-12T02:20:00.000Z,0.84,3.0,Immediate
4685740,Max,Johnson,QB,North Carolina,MaxJohnsonNorth Carolina,2026,Max,Johnson,QB,North Carolina,Georgia Southern,2026-01-10T19:08:00.000Z,,3.0,Immediate
4686063,Lyndon,Cooper,OL,Pittsburgh,LyndonCooperPittsburgh,2026,Lyndon,Cooper,IOL,Pittsburgh,Vanderbilt,2026-01-07T15:39:00.000Z,0.86,3.0,Immediate
4686218,Chance,Tucker,CB,Notre Dame,ChanceTuckerNotre Dame,2026,Chance,Tucker,CB,Notre Dame,,2025-12-24T06:00:00.000Z,,3.0,Immediate
4686331,Keahnist,Thompson,EDGE,Weber State,KeahnistThompsonWeber State,2026,Keahnist,Thompson,EDGE,Weber State,Michigan State,2026-01-08T23:47:00.000Z,0.85,3.0,Immediate
4686373,Jordan,Brown,WR,Nevada,JordanBrownNevada,2026,Jordan,Brown,WR,Nevada,,2025-12-04T02:56:00.000Z,,,Immediate
4686424,Daniel,Jackson,WR,Iowa State,DanielJacksonIowa State,2026,Daniel,Jackson,WR,Iowa State,,2025-12-21T17:10:00.000Z,,3.0,Immediate
4686556,Amorie,Morrison,DE,UAB,AmorieMorrisonUAB,2026,Amorie,Morrison,EDGE,UAB,,2026-01-06T21:08:00.000Z,,,Immediate
4686657,Fatafehi,Vailea II,DT,North Texas,FatafehiVailea IINorth Texas,2026,Fatafehi,Vailea II,DL,North Texas,Oklahoma State,2026-01-05T20:58:00.000Z,0.85,3.0,Immediate
4686943,David,Kemp,PK,Minnesota,DavidKempMinnesota,2026,David,Kemp,K,Minnesota,Kennesaw State,2026-01-27T02:21:00.000Z,,2.0,Immediate
4687041,JJ,Hawkins,DL,Southern Miss,JJHawkinsSouthern Miss,2026,JJ,Hawkins,EDGE,Southern Miss,,2025-12-27T19:56:00.000Z,0.86,3.0,Immediate
4687358,J'Dan,Burnett,DL,Tulsa,J'DanBurnettTulsa,2026,J'Dan,Burnett,EDGE,Tulsa,Rutgers,2026-01-19T02:17:00.000Z,0.85,3.0,Immediate
4687501,Rodney,Newsom Jr.,OL,South Carolina,RodneyNewsom Jr.South Carolina,2026,Rodney,Newsom Jr.,IOL,South Carolina,,2025-12-29T15:23:00.000Z,,2.0,Immediate
4688387,Myles,Kitt-Denton,WR,San Diego State,MylesKitt-DentonSan Diego State,2026,Myles,Kitt-Denton,WR,San Diego State,,2026-01-02T16:44:00.000Z,,,Immediate
4688561,Jack,Funke,OL,Boston College,JackFunkeBoston College,2026,Jack,Funke,IOL,Boston College,Bryant,2026-01-11T02:39:52.000Z,,3.0,Immediate
4688881,Kyeaure,Magloire,DB,West Georgia,KyeaureMagloireWest Georgia,2026,Kyeaure,Magloire,CB,West Georgia,Arkansas,2026-01-17T00:02:00.000Z,0.84,3.0,Immediate
4689118,Jyzaiah,Rockwell,WR,Prairie View A&M,JyzaiahRockwellPrairie View A&M,2026,Jyzaiah,Rockwell,WR,Prairie View A&M,Western Kentucky,2026-01-08T16:48:00.000Z,0.85,3.0,Immediate
4689196,Tyler,Gillison,EDGE,Michigan State,TylerGillisonMichigan State,2026,Tyler,Gillison,EDGE,Michigan State,Ohio,2026-01-12T20:34:00.000Z,0.84,3.0,Immediate
4689529,Kenji,Christian,RB,Toledo,KenjiChristianToledo,2026,Kenji,Christian,RB,Toledo,,2026-01-02T16:50:00.000Z,,3.0,Immediate
4689572,AJ,Roberts,LB,Stony Brook,AJRobertsStony Brook,2026,AJ,Roberts,LB,Stony Brook,,2026-01-08T16:45:00.000Z,,3.0,Immediate
4689721,Ty,Robinson,WR,Ball State,TyRobinsonBall State,2026,Ty,Robinson,WR,Ball State,Illinois,2026-01-07T22:46:00.000Z,0.85,3.0,Immediate
4689801,Kolubah,Pewee Jr.,DB,UConn,KolubahPewee Jr.UConn,2026,Kolubah,Pewee Jr.,CB,UConn,,2025-12-25T05:41:00.000Z,,,Immediate
4690121,Kervins,Choute,DL,UConn,KervinsChouteUConn,2026,Kervins,Choute,DL,UConn,Virginia,2026-01-16T15:53:00.000Z,0.85,3.0,Immediate
4690591,Cole,Best,OL,South Florida,ColeBestSouth Florida,2026,Cole,Best,IOL,South Florida,Auburn,2026-01-13T00:29:00.000Z,0.89,3.0,PendingAppeal
4690984,Jayden,York,TE,Houston,JaydenYorkHouston,2026,Jayden,York,TE,Houston,,2026-01-12T20:52:00.000Z,,,Immediate
4691272,Stone,Earle,QB,Abilene Christian,StoneEarleAbilene Christian,2026,Stone,Earle,QB,Abilene Christian,,2025-12-27T15:27:00.000Z,,,Immediate
4691315,Umari,Hatcher,WR,Syracuse,UmariHatcherSyracuse,2026,Umari,Hatcher,WR,Syracuse,,2026-01-08T04:13:36.000Z,,3.0,Withdrawn
4691816,Aliou,Bah,OL,Maryland,AliouBahMaryland,2026,Aliou,Bah,IOL,Maryland,LSU,2026-01-14T20:09:00.000Z,0.92,4.0,TBD
4692068,Ni,Mansell,OL,South Alabama,NiMansellSouth Alabama,2026,Ni,Mansell,IOL,South Alabama,,2026-01-10T00:48:00.000Z,,,Immediate
4692820,Joey,Hunter,CB,Memphis,JoeyHunterMemphis,2026,Joey,Hunter,CB,Memphis,,2026-01-09T15:18:00.000Z,,3.0,Immediate
4692969,Jeremiah,Katt,OL,Northern Arizona,JeremiahKattNorthern Arizona,2026,Jeremiah,Katt,IOL,Northern Arizona,Wyoming,2026-01-21T02:53:00.000Z,0.84,3.0,Immediate
4693901,Roy,Alexander,WR,Texas Tech,RoyAlexanderTexas Tech,2026,Roy,Alexander,WR,Texas Tech,,2026-01-05T23:20:00.000Z,,,Immediate
4694149,Walker,Eget,QB,San José State,WalkerEgetSan José State,2026,Walker,Eget,QB,San José State,Duke,2026-01-26T02:06:00.000Z,0.86,3.0,Immediate
4694447,Codie,Hornsby,OL,Tulsa,CodieHornsbyTulsa,2026,Codie,Hornsby,IOL,Tulsa,,2026-01-05T19:48:00.000Z,,,Immediate
4694500,James,Jennette,DL,Virginia Tech,JamesJennetteVirginia Tech,2026,James,Jennette,EDGE,Virginia Tech,Utah State,2026-01-21T21:00:00.000Z,0.86,3.0,Immediate
4695195,Jett,Carpenter,TE,Nevada,JettCarpenterNevada,2026,Jett,Carpenter,TE,Nevada,Texas Tech,2026-01-09T21:47:00.000Z,0.85,3.0,Immediate
4695426,Max,Baloun,DT,Washington State,MaxBalounWashington State,2026,Max,Baloun,DL,Washington State,Iowa State,2026-01-05T21:35:00.000Z,0.83,3.0,Immediate
4695709,Devin,Brown,QB,California,DevinBrownCalifornia,2026,Devin,Brown,QB,California,Weber State,2026-01-16T16:58:00.000Z,,4.0,Immediate
4695711,Max,Whisner,TE,Akron,MaxWhisnerAkron,2026,Max,Whisner,TE,Akron,Sam Houston,2026-01-17T17:55:00.000Z,0.83,3.0,Immediate
4696058,Tyshawn,Wyatt,OL,Virginia,TyshawnWyattVirginia,2026,Tyshawn,Wyatt,OT,Virginia,,2025-12-09T01:57:00.000Z,,3.0,Immediate
4696094,Dorian,Royal,DT,Georgia State,DorianRoyalGeorgia State,2026,Dorian,Royal,DL,Georgia State,,2025-12-04T23:30:00.000Z,0.85,3.0,Immediate
4697633,Dylan,Paine,RB,Washington State,DylanPaineWashington State,2026,Dylan,Paine,RB,Washington State,Montana,2026-01-20T23:40:00.000Z,,2.0,Immediate
4697738,Adama,Fall,DB,Arizona State,AdamaFallArizona State,2026,Adama,Fall,S,Arizona State,Montana,2026-01-11T13:27:00.000Z,,,Immediate
4698120,Kevin,Schaeffer,TE,Rhode Island,KevinSchaefferRhode Island,2026,Kevin,Schaeffer,TE,Rhode Island,Florida International,2026-01-10T21:16:00.000Z,,,Immediate
4698710,Santana,Hopper,DL,Tulane,SantanaHopperTulane,2026,Santana,Hopper,DL,Tulane,Colorado,2026-01-05T18:12:00.000Z,0.87,3.0,Immediate
4698727,Dallan,Hayden,RB,Colorado,DallanHaydenColorado,2026,Dallan,Hayden,RB,Colorado,Memphis,2026-01-11T20:35:00.000Z,0.86,3.0,Immediate
4698883,John,Long,OL,Rice,JohnLongRice,2026,John,Long,IOL,Rice,,2025-12-09T15:19:00.000Z,,3.0,Immediate
4699866,Nic,Anderson,WR,LSU,NicAndersonLSU,2026,Nic,Anderson,WR,LSU,Kentucky,2026-01-14T16:22:00.000Z,0.88,3.0,Immediate
4700135,Cam,Fancher,QB,UCF,CamFancherUCF,2026,Cam,Fancher,QB,UCF,Michigan State,2026-01-06T21:35:00.000Z,0.85,3.0,Immediate
4700147,Joseph,Griffin Jr.,WR,Wisconsin,JosephGriffin Jr.Wisconsin,2026,Joseph,Griffin Jr.,WR,Wisconsin,Massachusetts,2026-01-17T20:42:00.000Z,0.84,3.0,Immediate
4700811,Ja'Quez,Cross,RB,Arkansas State,Ja'QuezCrossArkansas State,2026,Ja'Quez,Cross,RB,Arkansas State,App State,2026-06-01T21:42:00.000Z,,3.0,Immediate
4701541,Ty,Clemons,DT,Boston College,TyClemonsBoston College,2026,Ty,Clemons,DL,Boston College,Troy,2026-01-23T00:01:07.000Z,0.84,3.0,Immediate
4701591,Boogsie,Silvera,DB,South Florida,BoogsieSilveraSouth Florida,2026,Boogsie,Silvera,S,South Florida,Sacramento State,2026-01-15T16:33:00.000Z,0.8,3.0,Immediate
4701593,Mojo,Dortch,WR,Troy,MojoDortchTroy,2026,Mojo,Dortch,WR,Troy,,2026-01-10T19:12:00.000Z,,4.0,Withdrawn
4701934,Jadyn,Marshall,DB,UCLA,JadynMarshallUCLA,2026,Jadyn,Marshall,WR,UCLA,,2025-12-25T00:50:00.000Z,,4.0,Immediate
4701937,Myles,Pollard,DB,Memphis,MylesPollardMemphis,2026,Myles,Pollard,S,Memphis,East Carolina,2026-01-14T22:58:00.000Z,0.84,3.0,Immediate
4701953,Kenzy,Paul,S,Duke,KenzyPaulDuke,2026,Kenzy,Paul,S,Duke,,2025-12-19T21:39:00.000Z,,3.0,Immediate
4702556,Arlis,Boardingham,TE,Bowling Green,ArlisBoardinghamBowling Green,2026,Arlis,Boardingham,TE,Bowling Green,Auburn,2026-01-23T15:53:00.000Z,0.86,3.0,Immediate
4702574,Quan,Lee,WR,Arkansas State,QuanLeeArkansas State,2026,Quan,Lee,WR,Arkansas State,,2026-01-08T15:44:00.000Z,,4.0,Immediate
4702579,Daughtry,Richardson,OL,Florida Atlantic,DaughtryRichardsonFlorida Atlantic,2026,Daughtry,Richardson,OT,Florida Atlantic,Coastal Carolina,2026-01-19T03:38:00.000Z,0.83,3.0,Immediate
4702728,Kristian,Phillips,OL,Michigan State,KristianPhillipsMichigan State,2026,Kristian,Phillips,IOL,Michigan State,Boston College,2026-01-07T19:11:41.000Z,0.86,3.0,Immediate
4702749,Fitzgerald,West Jr.,DL,Louisiana,FitzgeraldWest Jr.Louisiana,2026,Fitzgerald,West Jr.,DL,Louisiana,,2026-01-20T21:26:00.000Z,,3.0,Withdrawn
4702755,Amorion,Walker,WR,Middle Tennessee,AmorionWalkerMiddle Tennessee,2026,Amorion,Walker,WR,Middle Tennessee,UNLV,2026-01-14T12:38:00.000Z,0.84,3.0,Immediate
4702789,Justin,Medlock,LB,SMU,JustinMedlockSMU,2026,Justin,Medlock,LB,SMU,Boston College,2026-01-15T18:52:00.000Z,0.85,3.0,Immediate
4702822,Curlee,Thomas IV,DL,California,CurleeThomas IVCalifornia,2026,Curlee,Thomas IV,EDGE,California,North Texas,2026-01-09T01:26:00.000Z,,3.0,Immediate
4702826,LaKelsey,Johnson Jr.,TE,Baylor,LaKelseyJohnson Jr.Baylor,2026,LaKelsey,Johnson Jr.,TE,Baylor,Liberty,2026-01-13T20:58:00.000Z,0.84,3.0,Immediate
4702829,Braedyn,Locke,QB,Arizona,BraedynLockeArizona,2026,Braedyn,Locke,QB,Arizona,Tarleton State,2026-01-13T14:34:00.000Z,0.85,3.0,Immediate
4702893,Richard,Toney Jr.,DB,Purdue,RichardToney Jr.Purdue,2026,Richard,Toney Jr.,S,Purdue,,2026-01-02T05:40:00.000Z,,2.0,Immediate
4702919,Quincy,Wright,DT,Arkansas State,QuincyWrightArkansas State,2026,Quincy,Wright,DL,Arkansas State,Utah State,2026-01-13T19:09:00.000Z,0.82,3.0,Immediate
4703023,Mike,Diatta,DT,Oklahoma State,MikeDiattaOklahoma State,2026,Mike,Diatta,DL,Oklahoma State,Vanderbilt,2026-01-19T18:42:00.000Z,0.86,3.0,Immediate
4703026,Aiden,Gobaira,DL,James Madison,AidenGobairaJames Madison,2026,Aiden,Gobaira,EDGE,James Madison,UCLA,2026-01-05T22:39:00.000Z,0.88,3.0,Immediate
4703027,Eli,Hall,DL,Liberty,EliHallLiberty,2026,Eli,Hall,EDGE,Liberty,UAB,2026-01-19T02:08:00.000Z,0.84,3.0,Immediate
4703030,Jaiven,Plummer,WR,California,JaivenPlummerCalifornia,2026,Jaiven,Plummer,WR,California,Georgia Tech,2026-01-17T23:42:00.000Z,0.86,3.0,Immediate
4705514,Jared,Badie,LB,San Diego State,JaredBadieSan Diego State,2026,Jared,Badie,EDGE,San Diego State,Ball State,2026-02-04T13:12:00.000Z,0.85,3.0,Immediate
4705631,Chase,Simmons,TE,Syracuse,ChaseSimmonsSyracuse,2026,Chase,Simmons,DL,Syracuse,,2026-01-02T06:00:00.000Z,,3.0,Immediate
4705793,Gavin,Broscious,OL,Michigan State,GavinBrosciousMichigan State,2026,Gavin,Broscious,IOL,Michigan State,Iowa State,2026-01-07T12:35:00.000Z,0.85,3.0,Immediate
4707184,DJ,McKinney,CB,Colorado,DJMcKinneyColorado,2026,DJ,McKinney,CB,Colorado,Notre Dame,2026-01-09T20:28:00.000Z,0.91,4.0,Immediate
4708051,Carter,Brown,PK,Utah State,CarterBrownUtah State,2026,Carter,Brown,K,Utah State,Tennessee Tech,2026-01-15T02:23:00.000Z,,2.0,Immediate
